#[Manufacturer]; [Hostname]; [Delta t]; [Date]; [Mode]; [File Version]
Thorlabs; PM5020_5E; 10 ms; 2026-07-15T05:11:36; CW; 1

#[Ch];[Name];[Serial];[Type];[Wavelength];[Range];[Attenuation];[Unit]
0; S425C-L; 1932731; Thermopile;1064 nm; manual; 0 dB; W
1; S120VC; 230131112; Photodiode;1064 nm; auto; 0 dB; W

#[ms]; [Ch: 1]; [Ch: 2]
     16960; 1.084277E+00 ; 7.010612E-05 
     16970; 1.083817E+00 ; 7.166148E-05 
     16980; 1.084543E+00 ; 7.204548E-05 
     16990; 1.083392E+00 ; 7.106795E-05 
     17000; 1.083359E+00 ; 6.991709E-05 
     17010; 1.083573E+00 ; 7.015776E-05 
     17020; 1.083320E+00 ; 7.149791E-05 
     17030; 1.083127E+00 ; 7.214386E-05 
     17040; 1.083176E+00 ; 7.119549E-05 
     17060; 1.083727E+00 ; 7.007523E-05 
     17070; 1.082867E+00 ; 7.171893E-05 
     17080; 1.083241E+00 ; 7.207906E-05 
     17090; 1.082891E+00 ; 7.106116E-05 
     17100; 1.083077E+00 ; 6.985987E-05 
     17110; 1.083044E+00 ; 7.020128E-05 
     17120; 1.082556E+00 ; 7.165966E-05 
     17130; 1.083340E+00 ; 7.207363E-05 
     17140; 1.082559E+00 ; 7.111619E-05 
     17150; 1.082273E+00 ; 6.983188E-05 
     17160; 1.083343E+00 ; 7.012167E-05 
     17170; 1.082574E+00 ; 7.181762E-05 
     17180; 1.082851E+00 ; 7.203620E-05 
     17190; 1.083018E+00 ; 7.099955E-05 
     17200; 1.083692E+00 ; 6.986882E-05 
     17210; 1.083978E+00 ; 7.020164E-05 
     17230; 1.084243E+00 ; 7.215377E-05 
     17240; 1.083235E+00 ; 7.098779E-05 
     17250; 1.083166E+00 ; 6.975808E-05 
     17260; 1.084067E+00 ; 7.019471E-05 
     17270; 1.083424E+00 ; 7.178994E-05 
     17280; 1.083810E+00 ; 7.213382E-05 
     17290; 1.083383E+00 ; 7.098950E-05 
     17300; 1.083341E+00 ; 6.977122E-05 
     17310; 1.083037E+00 ; 7.012943E-05 
     17320; 1.082299E+00 ; 7.156142E-05 
     17330; 1.082439E+00 ; 7.213892E-05 
     17340; 1.082708E+00 ; 7.111280E-05 
     17350; 1.082391E+00 ; 6.976237E-05 
     17360; 1.083080E+00 ; 7.014276E-05 
     17370; 1.082003E+00 ; 7.160763E-05 
     17380; 1.082726E+00 ; 7.191587E-05 
     17390; 1.082433E+00 ; 7.099097E-05 
     17400; 1.082509E+00 ; 6.981614E-05 
     17410; 1.083004E+00 ; 7.003949E-05 
     17420; 1.082069E+00 ; 7.161098E-05 
     17430; 1.082842E+00 ; 7.208141E-05 
     17440; 1.082932E+00 ; 7.100929E-05 
     17450; 1.082759E+00 ; 6.973352E-05 
     17460; 1.083635E+00 ; 7.006541E-05 
     17480; 1.083687E+00 ; 7.206748E-05 
     17490; 1.083013E+00 ; 7.098453E-05 
     17500; 1.083577E+00 ; 6.980833E-05 
     17510; 1.083146E+00 ; 7.003675E-05 
     17520; 1.082844E+00 ; 7.153836E-05 
     17530; 1.083771E+00 ; 7.210027E-05 
     17540; 1.083814E+00 ; 7.102042E-05 
     17550; 1.083593E+00 ; 6.967731E-05 
     17560; 1.083604E+00 ; 7.003926E-05 
     17580; 1.083571E+00 ; 7.197987E-05 
     17590; 1.083270E+00 ; 7.091336E-05 
     17600; 1.083570E+00 ; 6.973153E-05 
     17620; 1.083532E+00 ; 7.156788E-05 
     17630; 1.083762E+00 ; 7.210660E-05 
     17650; 1.083690E+00 ; 6.966037E-05 
     17660; 1.084199E+00 ; 7.009928E-05 
     17670; 1.084047E+00 ; 7.167292E-05 
     17680; 1.084281E+00 ; 7.193581E-05 
     17690; 1.084308E+00 ; 7.092013E-05 
     17700; 1.084125E+00 ; 6.974389E-05 
     17710; 1.084439E+00 ; 7.003987E-05 
     17720; 1.083826E+00 ; 7.156926E-05 
     17740; 1.083496E+00 ; 7.106443E-05 
     17750; 1.083694E+00 ; 6.972781E-05 
     17760; 1.084108E+00 ; 7.002702E-05 
     17770; 1.083230E+00 ; 7.167005E-05 
     17780; 1.083789E+00 ; 7.200474E-05 
     17790; 1.083433E+00 ; 7.104077E-05 
     17800; 1.083062E+00 ; 6.975006E-05 
     17810; 1.083120E+00 ; 6.999842E-05 
     17820; 1.082808E+00 ; 7.151968E-05 
     17830; 1.083359E+00 ; 7.218621E-05 
     17840; 1.082613E+00 ; 7.115714E-05 
     17850; 1.082776E+00 ; 6.977274E-05 
     17860; 1.082899E+00 ; 7.004353E-05 
     17870; 1.082711E+00 ; 7.159903E-05 
     17880; 1.083600E+00 ; 7.211184E-05 
     17890; 1.083085E+00 ; 7.102873E-05 
     17900; 1.082902E+00 ; 6.981476E-05 
     17910; 1.083006E+00 ; 7.011872E-05 
     17920; 1.083226E+00 ; 7.159590E-05 
     17930; 1.083330E+00 ; 7.214019E-05 
     17940; 1.083000E+00 ; 7.108842E-05 
     17950; 1.082838E+00 ; 6.970290E-05 
     17960; 1.082973E+00 ; 7.002864E-05 
     17970; 1.083203E+00 ; 7.172508E-05 
     17990; 1.082413E+00 ; 7.092140E-05 
     18000; 1.083510E+00 ; 6.982149E-05 
     18010; 1.082760E+00 ; 7.011230E-05 
     18020; 1.081894E+00 ; 7.165056E-05 
     18030; 1.082669E+00 ; 7.209944E-05 
     18040; 1.081587E+00 ; 7.106034E-05 
     18050; 1.081657E+00 ; 6.978229E-05 
     18060; 1.082266E+00 ; 7.006794E-05 
     18070; 1.080479E+00 ; 7.169075E-05 
     18080; 1.081558E+00 ; 7.202340E-05 
     18090; 1.080769E+00 ; 7.092924E-05 
     18100; 1.080714E+00 ; 6.971323E-05 
     18110; 1.081290E+00 ; 7.001981E-05 
     18120; 1.080723E+00 ; 7.165038E-05 
     18130; 1.080567E+00 ; 7.209907E-05 
     18140; 1.080067E+00 ; 7.107470E-05 
     18150; 1.080357E+00 ; 6.975724E-05 
     18160; 1.080650E+00 ; 7.010120E-05 
     18170; 1.080577E+00 ; 7.164815E-05 
     18180; 1.081255E+00 ; 7.198534E-05 
     18190; 1.081163E+00 ; 7.097848E-05 
     18200; 1.081740E+00 ; 6.982300E-05 
     18220; 1.081829E+00 ; 7.155937E-05 
     18230; 1.083253E+00 ; 7.203991E-05 
     18240; 1.082562E+00 ; 7.107763E-05 
     18250; 1.083031E+00 ; 6.967864E-05 
     18260; 1.082696E+00 ; 7.000905E-05 
     18270; 1.082456E+00 ; 7.166357E-05 
     18280; 1.083722E+00 ; 7.200555E-05 
     18290; 1.082506E+00 ; 7.100494E-05 
     18300; 1.083925E+00 ; 6.969918E-05 
     18310; 1.083368E+00 ; 6.996151E-05 
     18320; 1.083446E+00 ; 7.154490E-05 
     18330; 1.084409E+00 ; 7.204823E-05 
     18340; 1.083482E+00 ; 7.109351E-05 
     18350; 1.083630E+00 ; 6.978630E-05 
     18360; 1.084288E+00 ; 7.000829E-05 
     18370; 1.083489E+00 ; 7.168336E-05 
     18380; 1.084884E+00 ; 7.210381E-05 
     18400; 1.083922E+00 ; 6.977589E-05 
     18410; 1.084934E+00 ; 7.004012E-05 
     18420; 1.083866E+00 ; 7.157020E-05 
     18430; 1.084776E+00 ; 7.211480E-05 
     18440; 1.084518E+00 ; 7.101981E-05 
     18450; 1.085052E+00 ; 6.970885E-05 
     18460; 1.085458E+00 ; 7.005717E-05 
     18470; 1.085110E+00 ; 7.165387E-05 
     18480; 1.085998E+00 ; 7.214488E-05 
     18490; 1.085329E+00 ; 7.098731E-05 
     18500; 1.084621E+00 ; 6.979964E-05 
     18510; 1.085931E+00 ; 6.998190E-05 
     18520; 1.085268E+00 ; 7.159726E-05 
     18530; 1.085241E+00 ; 7.213919E-05 
     18540; 1.085345E+00 ; 7.109286E-05 
     18550; 1.085615E+00 ; 6.983244E-05 
     18560; 1.086161E+00 ; 6.996645E-05 
     18570; 1.086091E+00 ; 7.165365E-05 
     18590; 1.086083E+00 ; 7.096377E-05 
     18600; 1.085797E+00 ; 6.981479E-05 
     18610; 1.086802E+00 ; 7.001159E-05 
     18620; 1.085805E+00 ; 7.148529E-05 
     18630; 1.086571E+00 ; 7.199823E-05 
     18640; 1.085702E+00 ; 7.119941E-05 
     18650; 1.086798E+00 ; 6.975875E-05 
     18660; 1.087356E+00 ; 6.992707E-05 
     18670; 1.086505E+00 ; 7.148623E-05 
     18680; 1.086931E+00 ; 7.203325E-05 
     18690; 1.086367E+00 ; 7.115672E-05 
     18700; 1.086892E+00 ; 6.970382E-05 
     18710; 1.086948E+00 ; 6.995237E-05 
     18720; 1.086490E+00 ; 7.146463E-05 
     18730; 1.087048E+00 ; 7.204709E-05 
     18740; 1.086651E+00 ; 7.106250E-05 
     18750; 1.086799E+00 ; 6.972649E-05 
     18760; 1.087488E+00 ; 6.999582E-05 
     18770; 1.086638E+00 ; 7.156052E-05 
     18780; 1.087479E+00 ; 7.201144E-05 
     18790; 1.086576E+00 ; 7.108538E-05 
     18800; 1.086797E+00 ; 6.984552E-05 
     18820; 1.087051E+00 ; 7.161771E-05 
     18830; 1.087424E+00 ; 7.205965E-05 
     18840; 1.087311E+00 ; 7.113545E-05 
     18850; 1.087855E+00 ; 6.967791E-05 
     18860; 1.087675E+00 ; 6.990239E-05 
     18870; 1.087327E+00 ; 7.161327E-05 
     18880; 1.088283E+00 ; 7.207592E-05 
     18890; 1.087594E+00 ; 7.098201E-05 
     18910; 1.087575E+00 ; 7.001418E-05 
     18920; 1.087056E+00 ; 7.157419E-05 
     18930; 1.087709E+00 ; 7.200657E-05 
     18940; 1.087999E+00 ; 7.104105E-05 
     18950; 1.087681E+00 ; 6.979858E-05 
     18960; 1.087744E+00 ; 6.979447E-05 
     18970; 1.087134E+00 ; 7.163620E-05 
     18980; 1.088494E+00 ; 7.200135E-05 
     18990; 1.088059E+00 ; 7.097641E-05 
     19000; 1.088065E+00 ; 6.985648E-05 
     19010; 1.088529E+00 ; 6.992521E-05 
     19020; 1.087284E+00 ; 7.149651E-05 
     19030; 1.088090E+00 ; 7.205646E-05 
     19040; 1.088353E+00 ; 7.115132E-05 
     19050; 1.088669E+00 ; 6.974395E-05 
     19060; 1.088768E+00 ; 6.985819E-05 
     19070; 1.087679E+00 ; 7.155689E-05 
     19080; 1.088319E+00 ; 7.207185E-05 
     19090; 1.087572E+00 ; 7.112631E-05 
     19100; 1.088809E+00 ; 6.988954E-05 
     19110; 1.088868E+00 ; 6.990620E-05 
     19120; 1.088270E+00 ; 7.140957E-05 
     19130; 1.088907E+00 ; 7.201175E-05 
     19140; 1.088345E+00 ; 7.118070E-05 
     19150; 1.088285E+00 ; 6.978846E-05 
     19160; 1.088377E+00 ; 6.982499E-05 
     19170; 1.088128E+00 ; 7.162475E-05 
     19180; 1.088270E+00 ; 7.202062E-05 
     19190; 1.088297E+00 ; 7.099667E-05 
     19200; 1.088804E+00 ; 6.981494E-05 
     19210; 1.088582E+00 ; 6.997403E-05 
     19220; 1.088596E+00 ; 7.149389E-05 
     19230; 1.088852E+00 ; 7.208579E-05 
     19240; 1.088121E+00 ; 7.110774E-05 
     19250; 1.087678E+00 ; 6.973417E-05 
     19260; 1.088558E+00 ; 6.984333E-05 
     19270; 1.088694E+00 ; 7.153166E-05 
     19280; 1.088845E+00 ; 7.201298E-05 
     19300; 1.088498E+00 ; 6.976038E-05 
     19310; 1.088464E+00 ; 6.994012E-05 
     19320; 1.087915E+00 ; 7.144058E-05 
     19330; 1.088901E+00 ; 7.206205E-05 
     19340; 1.088771E+00 ; 7.106127E-05 
     19350; 1.088954E+00 ; 6.981618E-05 
     19360; 1.089006E+00 ; 6.984707E-05 
     19370; 1.088525E+00 ; 7.168675E-05 
     19380; 1.089456E+00 ; 7.200498E-05 
     19390; 1.088393E+00 ; 7.097435E-05 
     19400; 1.088268E+00 ; 6.980853E-05 
     19410; 1.087905E+00 ; 6.979445E-05 
     19420; 1.087885E+00 ; 7.150912E-05 
     19430; 1.088735E+00 ; 7.208269E-05 
     19440; 1.087748E+00 ; 7.115148E-05 
     19450; 1.087423E+00 ; 6.976086E-05 
     19460; 1.088222E+00 ; 6.981187E-05 
     19470; 1.087848E+00 ; 7.147050E-05 
     19480; 1.088003E+00 ; 7.204453E-05 
     19490; 1.087651E+00 ; 7.103968E-05 
     19500; 1.088110E+00 ; 6.980365E-05 
     19510; 1.088539E+00 ; 6.979937E-05 
     19520; 1.088171E+00 ; 7.155852E-05 
     19530; 1.088659E+00 ; 7.202484E-05 
     19540; 1.087902E+00 ; 7.106962E-05 
     19550; 1.087688E+00 ; 6.973698E-05 
     19560; 1.087836E+00 ; 6.985302E-05 
     19570; 1.088117E+00 ; 7.158147E-05 
     19580; 1.088193E+00 ; 7.200120E-05 
     19590; 1.088512E+00 ; 7.113395E-05 
     19600; 1.088216E+00 ; 6.977913E-05 
     19610; 1.088131E+00 ; 6.984613E-05 
     19620; 1.088132E+00 ; 7.138631E-05 
     19630; 1.087893E+00 ; 7.206249E-05 
     19640; 1.087552E+00 ; 7.112866E-05 
     19650; 1.088462E+00 ; 6.986310E-05 
     19660; 1.088863E+00 ; 6.986662E-05 
     19670; 1.087471E+00 ; 7.143324E-05 
     19680; 1.088870E+00 ; 7.194385E-05 
     19690; 1.087506E+00 ; 7.101036E-05 
     19710; 1.088400E+00 ; 6.987784E-05 
     19720; 1.087396E+00 ; 7.139822E-05 
     19730; 1.088112E+00 ; 7.202517E-05 
     19750; 1.088183E+00 ; 6.977482E-05 
     19760; 1.088144E+00 ; 6.983524E-05 
     19770; 1.087897E+00 ; 7.154787E-05 
     19780; 1.088154E+00 ; 7.192714E-05 
     19790; 1.088392E+00 ; 7.095695E-05 
     19810; 1.088592E+00 ; 6.991217E-05 
     19820; 1.088020E+00 ; 7.143102E-05 
     19830; 1.088011E+00 ; 7.199355E-05 
     19840; 1.088254E+00 ; 7.102863E-05 
     19850; 1.087968E+00 ; 6.977328E-05 
     19860; 1.088414E+00 ; 6.988557E-05 
     19870; 1.087583E+00 ; 7.158545E-05 
     19880; 1.088309E+00 ; 7.194715E-05 
     19890; 1.087467E+00 ; 7.097791E-05 
     19900; 1.088130E+00 ; 6.980428E-05 
     19910; 1.088376E+00 ; 6.969877E-05 
     19920; 1.087509E+00 ; 7.154550E-05 
     19930; 1.088752E+00 ; 7.204880E-05 
     19940; 1.087493E+00 ; 7.107882E-05 
     19950; 1.088225E+00 ; 6.974603E-05 
     19960; 1.088003E+00 ; 6.975378E-05 
     19970; 1.087781E+00 ; 7.150749E-05 
     19980; 1.088236E+00 ; 7.196217E-05 
     20000; 1.087678E+00 ; 6.976490E-05 
     20010; 1.087897E+00 ; 6.977943E-05 
     20030; 1.088356E+00 ; 7.206087E-05 
     20040; 1.087691E+00 ; 7.118865E-05 
     20050; 1.087803E+00 ; 6.968201E-05 
     20060; 1.088266E+00 ; 6.976481E-05 
     20070; 1.087467E+00 ; 7.144031E-05 
     20080; 1.087852E+00 ; 7.202895E-05 
     20090; 1.087893E+00 ; 7.108592E-05 
     20100; 1.088594E+00 ; 6.973226E-05 
     20110; 1.088017E+00 ; 6.976116E-05 
     20120; 1.087636E+00 ; 7.137707E-05 
     20130; 1.088361E+00 ; 7.206418E-05 
     20140; 1.088082E+00 ; 7.112906E-05 
     20150; 1.087893E+00 ; 6.974786E-05 
     20160; 1.087599E+00 ; 6.980411E-05 
     20170; 1.087011E+00 ; 7.150889E-05 
     20180; 1.087639E+00 ; 7.191107E-05 
     20190; 1.087744E+00 ; 7.094841E-05 
     20200; 1.088289E+00 ; 6.987491E-05 
     20220; 1.087490E+00 ; 7.148103E-05 
     20230; 1.088200E+00 ; 7.197287E-05 
     20240; 1.087535E+00 ; 7.099759E-05 
     20250; 1.087849E+00 ; 6.986496E-05 
     20260; 1.088558E+00 ; 6.982163E-05 
     20270; 1.087671E+00 ; 7.155187E-05 
     20280; 1.088176E+00 ; 7.190835E-05 
     20290; 1.087671E+00 ; 7.086214E-05 
     20300; 1.088108E+00 ; 6.989102E-05 
     20310; 1.088466E+00 ; 6.987297E-05 
     20320; 1.087644E+00 ; 7.138686E-05 
     20330; 1.088490E+00 ; 7.197565E-05 
     20340; 1.088053E+00 ; 7.111133E-05 
     20350; 1.088655E+00 ; 6.960384E-05 
     20360; 1.088344E+00 ; 6.979351E-05 
     20370; 1.087796E+00 ; 7.149494E-05 
     20380; 1.089194E+00 ; 7.194995E-05 
     20390; 1.088088E+00 ; 7.103047E-05 
     20400; 1.087946E+00 ; 6.977555E-05 
     20410; 1.088225E+00 ; 6.975750E-05 
     20420; 1.086867E+00 ; 7.142268E-05 
     20440; 1.087793E+00 ; 7.113538E-05 
     20450; 1.088642E+00 ; 6.969457E-05 
     20460; 1.088153E+00 ; 6.971971E-05 
     20470; 1.087418E+00 ; 7.146197E-05 
     20480; 1.088067E+00 ; 7.205083E-05 
     20490; 1.087570E+00 ; 7.106455E-05 
     20510; 1.087525E+00 ; 6.971729E-05 
     20520; 1.086490E+00 ; 7.147216E-05 
     20530; 1.087660E+00 ; 7.194885E-05 
     20540; 1.087020E+00 ; 7.106695E-05 
     20550; 1.086976E+00 ; 6.973631E-05 
     20560; 1.086835E+00 ; 6.975015E-05 
     20570; 1.086778E+00 ; 7.144033E-05 
     20580; 1.087180E+00 ; 7.191679E-05 
     20590; 1.086746E+00 ; 7.103864E-05 
     20600; 1.086825E+00 ; 6.979376E-05 
     20610; 1.086920E+00 ; 6.973767E-05 
     20620; 1.086874E+00 ; 7.129953E-05 
     20630; 1.087426E+00 ; 7.207835E-05 
     20640; 1.086823E+00 ; 7.111207E-05 
     20650; 1.086972E+00 ; 6.975453E-05 
     20660; 1.087024E+00 ; 6.987443E-05 
     20680; 1.087093E+00 ; 7.189776E-05 
     20690; 1.086474E+00 ; 7.107307E-05 
     20700; 1.086726E+00 ; 6.975514E-05 
     20710; 1.087034E+00 ; 6.974614E-05 
     20720; 1.086105E+00 ; 7.137060E-05 
     20730; 1.087246E+00 ; 7.196786E-05 
     20740; 1.086320E+00 ; 7.110152E-05 
     20750; 1.086777E+00 ; 6.967592E-05 
     20760; 1.086112E+00 ; 6.977029E-05 
     20770; 1.086263E+00 ; 7.148218E-05 
     20780; 1.087021E+00 ; 7.190093E-05 
     20790; 1.086469E+00 ; 7.095292E-05 
     20800; 1.086849E+00 ; 6.974737E-05 
     20810; 1.087127E+00 ; 6.973172E-05 
     20830; 1.087379E+00 ; 7.205211E-05 
     20840; 1.086690E+00 ; 7.114561E-05 
     20850; 1.087749E+00 ; 6.962641E-05 
     20860; 1.087516E+00 ; 6.975976E-05 
     20870; 1.087391E+00 ; 7.159478E-05 
     20880; 1.087950E+00 ; 7.197204E-05 
     20890; 1.087258E+00 ; 7.100958E-05 
     20900; 1.087904E+00 ; 6.973904E-05 
     20910; 1.087841E+00 ; 6.980488E-05 
     20920; 1.086870E+00 ; 7.126276E-05 
     20930; 1.087723E+00 ; 7.203696E-05 
     20940; 1.087495E+00 ; 7.113069E-05 
     20950; 1.088095E+00 ; 6.965437E-05 
     20960; 1.088223E+00 ; 6.977544E-05 
     20970; 1.087183E+00 ; 7.135752E-05 
     20980; 1.087508E+00 ; 7.196533E-05 
     20990; 1.087736E+00 ; 7.107734E-05 
     21000; 1.087988E+00 ; 6.964401E-05 
     21010; 1.088266E+00 ; 6.976093E-05 
     21020; 1.087418E+00 ; 7.136156E-05 
     21030; 1.088055E+00 ; 7.200705E-05 
     21040; 1.087702E+00 ; 7.108279E-05 
     21050; 1.088191E+00 ; 6.971929E-05 
     21060; 1.087669E+00 ; 6.974209E-05 
     21070; 1.087626E+00 ; 7.137226E-05 
     21080; 1.087860E+00 ; 7.196988E-05 
     21090; 1.087305E+00 ; 7.098103E-05 
     21110; 1.088589E+00 ; 6.980581E-05 
     21120; 1.087731E+00 ; 7.121709E-05 
     21130; 1.088440E+00 ; 7.202011E-05 
     21150; 1.087035E+00 ; 6.965327E-05 
     21160; 1.087941E+00 ; 6.969629E-05 
     21180; 1.087692E+00 ; 7.197280E-05 
     21190; 1.087189E+00 ; 7.088931E-05 
     21200; 1.087858E+00 ; 6.976944E-05 
     21210; 1.087378E+00 ; 6.978240E-05 
     21220; 1.086908E+00 ; 7.131821E-05 
     21230; 1.087450E+00 ; 7.205165E-05 
     21240; 1.087440E+00 ; 7.101463E-05 
     21250; 1.087336E+00 ; 6.965811E-05 
     21260; 1.087598E+00 ; 6.979178E-05 
     21270; 1.086923E+00 ; 7.137958E-05 
     21280; 1.087765E+00 ; 7.190076E-05 
     21290; 1.086802E+00 ; 7.092282E-05 
     21300; 1.087162E+00 ; 6.972685E-05 
     21310; 1.087380E+00 ; 6.982256E-05 
     21320; 1.087593E+00 ; 7.128325E-05 
     21330; 1.087620E+00 ; 7.200299E-05 
     21340; 1.087290E+00 ; 7.093716E-05 
     21350; 1.087715E+00 ; 6.958665E-05 
     21360; 1.087995E+00 ; 6.975342E-05 
     21370; 1.087760E+00 ; 7.143083E-05 
     21380; 1.087977E+00 ; 7.201465E-05 
     21390; 1.087830E+00 ; 7.088595E-05 
     21400; 1.087562E+00 ; 6.975854E-05 
     21410; 1.087724E+00 ; 6.971518E-05 
     21420; 1.087901E+00 ; 7.127068E-05 
     21430; 1.087568E+00 ; 7.207855E-05 
     21440; 1.087103E+00 ; 7.092949E-05 
     21450; 1.087404E+00 ; 6.976730E-05 
     21460; 1.086921E+00 ; 6.982737E-05 
     21470; 1.086878E+00 ; 7.134370E-05 
     21480; 1.087608E+00 ; 7.195077E-05 
     21490; 1.087062E+00 ; 7.090030E-05 
     21510; 1.087397E+00 ; 6.973689E-05 
     21520; 1.087237E+00 ; 7.121717E-05 
     21530; 1.087768E+00 ; 7.202274E-05 
     21540; 1.087693E+00 ; 7.097812E-05 
     21550; 1.087685E+00 ; 6.971056E-05 
     21560; 1.087835E+00 ; 6.979882E-05 
     21570; 1.086949E+00 ; 7.134701E-05 
     21580; 1.087995E+00 ; 7.199139E-05 
     21590; 1.087532E+00 ; 7.085447E-05 
     21600; 1.087838E+00 ; 6.973093E-05 
     21610; 1.087940E+00 ; 6.979203E-05 
     21620; 1.087974E+00 ; 7.132077E-05 
     21630; 1.088036E+00 ; 7.210554E-05 
     21640; 1.087176E+00 ; 7.084218E-05 
     21670; 1.087400E+00 ; 7.144414E-05 
     21680; 1.088254E+00 ; 7.201490E-05 
     21690; 1.087891E+00 ; 7.081834E-05 
     21700; 1.088065E+00 ; 6.974069E-05 
     21710; 1.088430E+00 ; 6.980539E-05 
     21720; 1.087199E+00 ; 7.124747E-05 
     21730; 1.087601E+00 ; 7.206705E-05 
     21740; 1.087262E+00 ; 7.088982E-05 
     21750; 1.087228E+00 ; 6.959266E-05 
     21760; 1.087768E+00 ; 6.981220E-05 
     21770; 1.087085E+00 ; 7.141743E-05 
     21780; 1.087699E+00 ; 7.199885E-05 
     21790; 1.087289E+00 ; 7.081453E-05 
     21800; 1.087885E+00 ; 6.972786E-05 
     21810; 1.087651E+00 ; 6.980496E-05 
     21820; 1.087364E+00 ; 7.125479E-05 
     21830; 1.088202E+00 ; 7.206620E-05 
     21840; 1.087137E+00 ; 7.085887E-05 
     21850; 1.087859E+00 ; 6.967363E-05 
     21860; 1.088027E+00 ; 6.984831E-05 
     21870; 1.087230E+00 ; 7.135775E-05 
     21880; 1.088004E+00 ; 7.197072E-05 
     21890; 1.087313E+00 ; 7.081262E-05 
     21900; 1.087574E+00 ; 6.978366E-05 
     21910; 1.087468E+00 ; 6.977782E-05 
     21920; 1.087149E+00 ; 7.133239E-05 
     21930; 1.087718E+00 ; 7.208181E-05 
     21940; 1.086583E+00 ; 7.084187E-05 
     21970; 1.086674E+00 ; 7.138863E-05 
     21980; 1.087514E+00 ; 7.196187E-05 
     21990; 1.087206E+00 ; 7.076935E-05 
     22000; 1.087740E+00 ; 6.971219E-05 
     22010; 1.087714E+00 ; 6.975074E-05 
     22020; 1.086641E+00 ; 7.137989E-05 
     22050; 1.087467E+00 ; 6.971478E-05 
     22060; 1.087207E+00 ; 6.987955E-05 
     22070; 1.087257E+00 ; 7.144966E-05 
     22080; 1.088054E+00 ; 7.202013E-05 
     22090; 1.087196E+00 ; 7.075107E-05 
     22100; 1.087231E+00 ; 6.969651E-05 
     22110; 1.088110E+00 ; 6.984355E-05 
     22130; 1.087689E+00 ; 7.203942E-05 
     22140; 1.086911E+00 ; 7.074827E-05 
     22150; 1.087291E+00 ; 6.969072E-05 
     22160; 1.087849E+00 ; 6.986569E-05 
     22170; 1.086578E+00 ; 7.147404E-05 
     22180; 1.087319E+00 ; 7.212455E-05 
     22190; 1.087089E+00 ; 7.070167E-05 
     22200; 1.087239E+00 ; 6.976778E-05 
     22210; 1.087605E+00 ; 6.981928E-05 
     22220; 1.086607E+00 ; 7.131224E-05 
     22230; 1.087888E+00 ; 7.204981E-05 
     22240; 1.087914E+00 ; 7.078448E-05 
     22250; 1.087440E+00 ; 6.974605E-05 
     22260; 1.087578E+00 ; 6.992671E-05 
     22270; 1.086919E+00 ; 7.134461E-05 
     22280; 1.087319E+00 ; 7.197256E-05 
     22290; 1.086843E+00 ; 7.072336E-05 
     22300; 1.086677E+00 ; 6.983155E-05 
     22310; 1.086429E+00 ; 6.986972E-05 
     22320; 1.086370E+00 ; 7.135360E-05 
     22330; 1.086757E+00 ; 7.203103E-05 
     22340; 1.086096E+00 ; 7.082619E-05 
     22350; 1.086460E+00 ; 6.970875E-05 
     22360; 1.086739E+00 ; 6.987809E-05 
     22370; 1.086487E+00 ; 7.146912E-05 
     22380; 1.086407E+00 ; 7.200380E-05 
     22390; 1.085361E+00 ; 7.071662E-05 
     22410; 1.085470E+00 ; 6.983915E-05 
     22420; 1.084687E+00 ; 7.135593E-05 
     22430; 1.085687E+00 ; 7.201830E-05 
     22440; 1.084383E+00 ; 7.081033E-05 
     22450; 1.084808E+00 ; 6.962248E-05 
     22460; 1.084801E+00 ; 6.984657E-05 
     22470; 1.084094E+00 ; 7.156366E-05 
     22480; 1.085462E+00 ; 7.203032E-05 
     22490; 1.084640E+00 ; 7.062910E-05 
     22500; 1.084921E+00 ; 6.977934E-05 
     22510; 1.084844E+00 ; 6.995474E-05 
     22520; 1.084638E+00 ; 7.149383E-05 
     22530; 1.084751E+00 ; 7.210804E-05 
     22540; 1.084427E+00 ; 7.074605E-05 
     22550; 1.084811E+00 ; 6.958239E-05 
     22560; 1.084569E+00 ; 6.987616E-05 
     22570; 1.084437E+00 ; 7.159221E-05 
     22580; 1.084826E+00 ; 7.195036E-05 
     22590; 1.084563E+00 ; 7.073390E-05 
     22600; 1.084493E+00 ; 6.963836E-05 
     22610; 1.084841E+00 ; 7.005103E-05 
     22620; 1.084836E+00 ; 7.146251E-05 
     22630; 1.084952E+00 ; 7.190789E-05 
     22640; 1.084677E+00 ; 7.079679E-05 
     22650; 1.084600E+00 ; 6.955238E-05 
     22660; 1.085412E+00 ; 6.996859E-05 
     22670; 1.084733E+00 ; 7.159298E-05 
     22680; 1.085216E+00 ; 7.182218E-05 
     22690; 1.085240E+00 ; 7.055816E-05 
     22700; 1.084813E+00 ; 6.957482E-05 
     22710; 1.085069E+00 ; 6.989164E-05 
     22720; 1.084660E+00 ; 7.146392E-05 
     22740; 1.085552E+00 ; 7.064284E-05 
     22750; 1.085309E+00 ; 6.943368E-05 
     22760; 1.085741E+00 ; 6.994462E-05 
     22770; 1.085318E+00 ; 7.144827E-05 
     22780; 1.086350E+00 ; 7.173292E-05 
     22790; 1.085811E+00 ; 7.056744E-05 
     22800; 1.085546E+00 ; 6.944795E-05 
     22810; 1.085678E+00 ; 6.977301E-05 
     22820; 1.086141E+00 ; 7.128553E-05 
     22830; 1.086142E+00 ; 7.162247E-05 
